C_HLEVEL	C_FULLNAME	C_NAME	C_SYNONYM_CD	C_VISUALATTRIBUTES	C_TOTALNUM	C_BASECODE	C_METADATAXML	C_FACTTABLECOLUMN	C_TABLENAME	C_COLUMNNAME	C_COLUMNDATATYPE	C_OPERATOR	C_DIMCODE	C_COMMENT	C_TOOLTIP	M_APPLIED_PATH	UPDATE_DATE	DOWNLOAD_DATE	IMPORT_DATE	SOURCESYSTEM_CD	VALUETYPE_CD	M_EXCLUSION_CD	C_PATH	C_SYMBOL
4	\ACT\Visit Details\Age at visit\75-84 years old\77 years old\	Visit at age 77 years old	N	LA 		DEM|AGE:77		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,77*12) AND (ADD_MONTHS(BIRTH_DATE,78*12)-1)		Visit Details \ Age at visit \ 75-84 years old \ 77 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\75-84 years old\78 years old\	Visit at age 78 years old	N	LA 		DEM|AGE:78		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,78*12) AND (ADD_MONTHS(BIRTH_DATE,79*12)-1)		Visit Details \ Age at visit \ 75-84 years old \ 78 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\75-84 years old\79 years old\	Visit at age 79 years old	N	LA 		DEM|AGE:79		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,79*12) AND (ADD_MONTHS(BIRTH_DATE,80*12)-1)		Visit Details \ Age at visit \ 75-84 years old \ 79 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\75-84 years old\80 years old\	Visit at age 80 years old	N	LA 		DEM|AGE:80		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,80*12) AND (ADD_MONTHS(BIRTH_DATE,81*12)-1)		Visit Details \ Age at visit \ 75-84 years old \ 80 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\75-84 years old\81 years old\	Visit at age 81 years old	N	LA 		DEM|AGE:81		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,81*12) AND (ADD_MONTHS(BIRTH_DATE,82*12)-1)		Visit Details \ Age at visit \ 75-84 years old \ 81 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\75-84 years old\82 years old\	Visit at age 82 years old	N	LA 		DEM|AGE:82		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,82*12) AND (ADD_MONTHS(BIRTH_DATE,83*12)-1)		Visit Details \ Age at visit \ 75-84 years old \ 82 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\75-84 years old\83 years old\	Visit at age 83 years old	N	LA 		DEM|AGE:83		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,83*12) AND (ADD_MONTHS(BIRTH_DATE,84*12)-1)		Visit Details \ Age at visit \ 75-84 years old \ 83 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\18-34 years old\27 years old\	Visit at age 27 years old	N	LA 		DEM|AGE:27		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,27*12) AND (ADD_MONTHS(BIRTH_DATE,28*12)-1)		Visit Details \ Age at visit \ 18-34 years old \ 27 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\18-34 years old\28 years old\	Visit at age 28 years old	N	LA 		DEM|AGE:28		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,28*12) AND (ADD_MONTHS(BIRTH_DATE,29*12)-1)		Visit Details \ Age at visit \ 18-34 years old \ 28 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\18-34 years old\29 years old\	Visit at age 29 years old	N	LA 		DEM|AGE:29		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,29*12) AND (ADD_MONTHS(BIRTH_DATE,30*12)-1)		Visit Details \ Age at visit \ 18-34 years old \ 29 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\18-34 years old\30 years old\	Visit at age 30 years old	N	LA 		DEM|AGE:30		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,30*12) AND (ADD_MONTHS(BIRTH_DATE,31*12)-1)		Visit Details \ Age at visit \ 18-34 years old \ 30 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\18-34 years old\31 years old\	Visit at age 31 years old	N	LA 		DEM|AGE:31		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,31*12) AND (ADD_MONTHS(BIRTH_DATE,32*12)-1)		Visit Details \ Age at visit \ 18-34 years old \ 31 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
5	\ACT\Visit Details\Age at visit\0-9 years old\1 years old\16 months\	Visit at age 16 months	N	LA 		DEM|AGE:1.4		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,16) AND ADD_MONTHS(BIRTH_DATE,17)-1		Visit Details \ Age at visit \ \ 04 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\1 years old\17 months\	Visit at age 17 months	N	LA 		DEM|AGE:1.5		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,17) AND ADD_MONTHS(BIRTH_DATE,18)-1		Visit Details \ Age at visit \ \ 05 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\1 years old\18 months\	Visit at age 18 months	N	LA 		DEM|AGE:1.6		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,18) AND ADD_MONTHS(BIRTH_DATE,19)-1		Visit Details \ Age at visit \ \ 06 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\1 years old\19 months\	Visit at age 19 months	N	LA 		DEM|AGE:1.7		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,19) AND ADD_MONTHS(BIRTH_DATE,20)-1		Visit Details \ Age at visit \ \ 07 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\1 years old\20 months\	Visit at age 20 months	N	LA 		DEM|AGE:1.8		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,20) AND ADD_MONTHS(BIRTH_DATE,21)-1		Visit Details \ Age at visit \ \ 08 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\1 years old\21 months\	Visit at age 21 months	N	LA 		DEM|AGE:1.9		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,21) AND ADD_MONTHS(BIRTH_DATE,22)-1		Visit Details \ Age at visit \ \ 09 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\1 years old\22 months\	Visit at age 22 months	N	LA 		DEM|AGE:1.10		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,22) AND ADD_MONTHS(BIRTH_DATE,23)-1		Visit Details \ Age at visit \ \ 10 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\1 years old\23 months\	Visit at age 23 months	N	LA 		DEM|AGE:1.11		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,23) AND ADD_MONTHS(BIRTH_DATE,24)-1		Visit Details \ Age at visit \ \ 11 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\1 years old\24 months\	Visit at age 24 months	N	LA 		DEM|AGE:1.12		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,24) AND ADD_MONTHS(BIRTH_DATE,25)-1		Visit Details \ Age at visit \ \ 12 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
4	\ACT\Visit Details\Age at visit\0-9 years old\2 years old\	Visit at age 2 years old	N	FA 		 		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,2*12) AND ADD_MONTHS(BIRTH_DATE,3*12)-1		Visit Details \ Age at visit \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\2 years old\25 months\	Visit at age 25 months	N	LA 		DEM|AGE:2.1		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,13) AND ADD_MONTHS(BIRTH_DATE,26)-1		Visit Details \ Age at visit \ \ 01 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\2 years old\26 months\	Visit at age 26 months	N	LA 		DEM|AGE:2.2		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,14) AND ADD_MONTHS(BIRTH_DATE,27)-1		Visit Details \ Age at visit \ \ 02 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\2 years old\27 months\	Visit at age 27 months	N	LA 		DEM|AGE:2.3		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,15) AND ADD_MONTHS(BIRTH_DATE,28)-1		Visit Details \ Age at visit \ \ 03 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\2 years old\28 months\	Visit at age 28 months	N	LA 		DEM|AGE:2.4		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,16) AND ADD_MONTHS(BIRTH_DATE,29)-1		Visit Details \ Age at visit \ \ 04 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\2 years old\29 months\	Visit at age 29 months	N	LA 		DEM|AGE:2.5		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,17) AND ADD_MONTHS(BIRTH_DATE,30)-1		Visit Details \ Age at visit \ \ 05 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\2 years old\30 months\	Visit at age 30 months	N	LA 		DEM|AGE:2.6		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,18) AND ADD_MONTHS(BIRTH_DATE,31)-1		Visit Details \ Age at visit \ \ 06 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\2 years old\31 months\	Visit at age 31 months	N	LA 		DEM|AGE:2.7		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,19) AND ADD_MONTHS(BIRTH_DATE,32)-1		Visit Details \ Age at visit \ \ 07 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\2 years old\32 months\	Visit at age 32 months	N	LA 		DEM|AGE:2.8		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,20) AND ADD_MONTHS(BIRTH_DATE,33)-1		Visit Details \ Age at visit \ \ 08 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\2 years old\33 months\	Visit at age 33 months	N	LA 		DEM|AGE:2.9		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,21) AND ADD_MONTHS(BIRTH_DATE,34)-1		Visit Details \ Age at visit \ \ 09 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\2 years old\34 months\	Visit at age 34 months	N	LA 		DEM|AGE:2.10		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,22) AND ADD_MONTHS(BIRTH_DATE,35)-1		Visit Details \ Age at visit \ \ 10 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\2 years old\35 months\	Visit at age 35 months	N	LA 		DEM|AGE:2.11		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,23) AND ADD_MONTHS(BIRTH_DATE,36)-1		Visit Details \ Age at visit \ \ 11 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\2 years old\36 months\	Visit at age 36 months	N	LA 		DEM|AGE:2.12		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,24) AND ADD_MONTHS(BIRTH_DATE,37)-1		Visit Details \ Age at visit \ \ 12 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
4	\ACT\Visit Details\Age at visit\0-9 years old\3 years old\	Visit at age 3 years old	N	LA 		DEM|AGE:3		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,3*12) AND (ADD_MONTHS(BIRTH_DATE,4*12)-1)		Visit Details \ Age at visit \ 0-9 years old \ 3 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\0-9 years old\4 years old\	Visit at age 4 years old	N	LA 		DEM|AGE:4		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,4*12) AND (ADD_MONTHS(BIRTH_DATE,5*12)-1)		Visit Details \ Age at visit \ 0-9 years old \ 4 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\0-9 years old\5 years old\	Visit at age 5 years old	N	LA 		DEM|AGE:5		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,5*12) AND (ADD_MONTHS(BIRTH_DATE,6*12)-1)		Visit Details \ Age at visit \ 0-9 years old \ 5 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\0-9 years old\6 years old\	Visit at age 6 years old	N	LA 		DEM|AGE:6		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,6*12) AND (ADD_MONTHS(BIRTH_DATE,7*12)-1)		Visit Details \ Age at visit \ 0-9 years old \ 6 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\0-9 years old\7 years old\	Visit at age 7 years old	N	LA 		DEM|AGE:7		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,7*12) AND (ADD_MONTHS(BIRTH_DATE,8*12)-1)		Visit Details \ Age at visit \ 0-9 years old \ 7 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
2	\ACT\Visit Details\Age at visit\	Age at visit	N	CA 				concept_cd	concept_dimension	patient_num	T	IN	\ACT\Visit Details\Age at visit\		Visit Details \ Age at visit	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
3	\ACT\Visit Details\Age at visit\0-9 years old\	Visit at age 9 or less	N	FA 				encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,0) AND ADD_MONTHS(BIRTH_DATE,10*12)-1		Visit Details \ Age at visit \ 0-9 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\0-9 years old\0 years old\	Visit at age 0 years old	N	FA 		 		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,0) AND ADD_MONTHS(BIRTH_DATE,12)-1		Visit Details \ Age at visit \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\0 years old\01 months\	Visit at age 01 months	N	LA 		DEM|AGE:0.1		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,1) AND ADD_MONTHS(BIRTH_DATE,2)-1		Visit Details \ Age at visit \ \ 01 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\0 years old\02 months\	Visit at age 02 months	N	LA 		DEM|AGE:0.2		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,2) AND ADD_MONTHS(BIRTH_DATE,3)-1		Visit Details \ Age at visit \ \ 02 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
5	\ACT\Visit Details\Age at visit\0-9 years old\0 years old\03 months\	Visit at age 03 months	N	LA 		DEM|AGE:0.3		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,3) AND ADD_MONTHS(BIRTH_DATE,4)-1		Visit Details \ Age at visit \ \ 03 months \	@	24-MAY-21	24-MAY-21	24-MAY-21					
